locus	log2FoldChange	padj	symbol	description
AT1G01380	0.139729854015784	0.963919399812044	ETC1	Homeodomain-like superfamily protein
AT1G01390	-0.0918053013550586	0.943999192340923		UDP-Glycosyltransferase superfamily protein
AT1G01400	-1.65342406446333	0.958234703175684		hypothetical protein
AT1G01410	-2.98418574793953	0.545087283906763	PUM22	pumilio 22
AT1G01420	-0.472656763229871	0.0292410164059756	UGT72B3	UDP-glucosyl transferase 72B3
AT1G01430	-0.298574969584936	0.147726888860285	TBL25	TRICHOME BIREFRINGENCE-LIKE 25
AT1G01440	-0.0227961565903142	0.968871186272617		hypothetical protein (DUF3133)
AT1G01448	-0.165124338294162	0.393784014707849		Natural antisense transcript overlaps with AT1G01450
AT1G01450				Protein kinase superfamily protein
AT1G01453	1.88003836518372	0.000109044325228057		late embryogenesis abundant hydroxyproline-rich glycoprotein family protein
AT1G01460	-1.77578273515246	0.664950189897455	PIPK11	Phosphatidylinositol-4-phosphate 5-kinase%2C core
AT1G01470	-0.358894056826603	0.484046749727647	LEA14	Late embryogenesis abundant protein
AT1G01480	0.849414264012498	0.115247123103722	ACS2	1-amino-cyclopropane-1-carboxylate synthase 2
AT1G01490	-0.158772844541999	0.0127455920260609		Heavy metal transport/detoxification superfamily protein
AT1G01500	-0.0168467297064989	0.969948190159418		Erythronate-4-phosphate dehydrogenase family protein
AT1G01510	-0.0667962968831144	0.803485914611093	AN	NAD(P)-binding Rossmann-fold superfamily protein
AT1G01520	-0.69287424425736	0.000835662676032253	ASG4	Homeodomain-like superfamily protein
AT1G01530	-0.185256080719704	0.991184687874585	AGL28	AGAMOUS-like 28
AT1G01540	-0.177256227548314	0.253075101500949		Protein kinase superfamily protein
AT1G01550	-0.161774675078133	0.146485333305245	BPS1	BPS1-like protein (DUF793)
AT1G01560	0.60241672165944	0.276273077663132	MPK11	MAP kinase 11
AT1G01570	-0.127027745783665	0.904394547279774		transferring glycosyl group transferase (DUF604)
AT1G01580	0.853760420032938	0.299550580533392	FRO2	ferric reduction oxidase 2
AT1G01590	-0.851732485381446	0.328857279555684	FRO1	ferric reduction oxidase 1
AT1G01600	0.290050331423336	0.560599105443858	CYP86A4	cytochrome P450%2C family 86%2C subfamily A%2C polypeptide 4
AT1G01610	-0.219393576557493	0.455573901820919	GPAT4	glycerol-3-phosphate acyltransferase 4
AT1G01620	-0.211349960589801	0.215474237818312	PIP1C	plasma membrane intrinsic protein 1C
AT1G01630	0.00735867548325884	0.999405524372722		Sec14p-like phosphatidylinositol transfer family protein
AT1G01640	0.528020005258436	0.354327581881678		BTB/POZ domain-containing protein
AT1G01650	-0.0130805134987306	0.983384043066764	SPPL4	SIGNAL PEPTIDE PEPTIDASE-LIKE 4
AT1G01660	0.893648090121393	0.00608664746422611		RING/U-box superfamily protein
AT1G01670	0.230151745599513	0.76495668899143		RING/U-box superfamily protein
AT1G01680	2.15977987186063	1.01337117189226e-05	PUB54	plant U-box 54
AT1G01690	0.448002676758466	0.0811226012290089	PRD3	putative recombination initiation defects 3
AT1G01695	0.200752823295014	0.962471083472356	TRM33	Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-like protein
AT1G01700	0.179629496358125	0.894579039654624	ROPGEF2	RHO guanyl-nucleotide exchange factor 2
AT1G01710	0.0162416407789111	0.969948190159418		acyl-CoA thioesterase II
AT1G01715	-0.0627801144077106	0.969948190159418		hypothetical protein
AT1G01720	-0.664868168198246	0.000521536855048651	ATAF1	NAC (No Apical Meristem) domain transcriptional regulator superfamily protein
AT1G01725	-0.244205225398193	0.348605835247158		adenylosuccinate synthetase
AT1G01730	-0.0117976035636013	0.992027624283632		hypothetical protein
AT1G01740	-0.0270445413174766	0.969948190159418	BSK4	kinase with tetratricopeptide repeat domain-containing protein
AT1G01750	0.892096007830484	0.452714209443398	ADF11	actin depolymerizing factor 11
AT1G01760	0.0562317083435483	0.969948190159418		denosine deaminases acting on tRNA
AT1G01770	-0.0382015967694043	0.947680821361099		propionyl-CoA carboxylase
AT1G01780	0.0896771711692614	0.785569377345235	PLIM2b	GATA type zinc finger transcription factor family protein
AT1G01790	-0.121947464391012	0.726241889943355	KEA1	K+ efflux antiporter 1
AT1G01800	0.0126009536032173	0.969948190159418		NAD(P)-binding Rossmann-fold superfamily protein
AT1G01810	0.124524448699437	0.969948190159418		hypothetical protein
AT1G01820	0.0159713717384059	0.969948190159418	PEX11C	peroxin 11c
AT1G01830	-0.0399801896483377	0.969948190159418		ARM repeat superfamily protein
AT1G01840	-0.27890163026869	0.981257947311641		AP2-like ethylene-responsive transcription factor SNZ
AT1G01860	-0.147110865740683	0.522470096266912	PFC1	Ribosomal RNA adenine dimethylase family protein
AT1G01870				
AT1G01880	0.105532386223907	0.936450075230815		5'-3' exonuclease family protein
AT1G01890				
AT1G01900	0.712221947483927	0.0123890450812256	SBTI1.1	subtilase family protein
AT1G01910	-0.0102851458331879	0.982060478756401		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT1G01920	0.0697758598317518	0.8682091417262		SET domain-containing protein
AT1G01930	-0.0156926217757939	0.969948190159418		zinc finger protein-like protein
AT1G01940	0.07586315759954	0.830490091436465		Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein
AT1G01950	-0.0990529539963587	0.50356007964979	ARK2	armadillo repeat kinesin 2
AT1G01960	-0.00947861108344407	0.98862527680747	EDA10	SEC7-like guanine nucleotide exchange family protein
AT1G01970	-0.213411953669453	0.0705632033124232		Tetratricopeptide repeat (TPR)-like superfamily protein
AT1G01980	-0.732926936899446	0.961570286380333		FAD-binding Berberine family protein
AT1G01990	-0.158916193120927	0.264361417594145		hypothetical protein
AT1G02000	-0.254566620910299	0.0953502950068584	GAE2	UDP-D-glucuronate 4-epimerase 2
AT1G02010	-0.266477145191675	0.110001139803571	SEC1A	secretory 1A
AT1G02020	-0.21896324907529	0.2976405337187		nitroreductase family protein
AT1G02030	-0.115674263682195	0.969948190159418		C2H2-like zinc finger protein
AT1G02040	-0.0272541658330513	1.0		C2H2-type zinc finger family protein
AT1G02050	-0.131589921757347	0.655671241406817	LAP6	Chalcone and stilbene synthase family protein
AT1G02060	-0.234417024711884	0.265459504641004		Tetratricopeptide repeat (TPR)-like superfamily protein
AT1G02065	0.480835194207084	0.514789187022114	SPL8	squamosa promoter binding protein-like 8
AT1G02067				hypothetical protein
AT1G02070	0.153774655630383	0.969948190159418		zinc ion-binding protein
AT1G02080	-0.0308646839721456	0.956717402588666		transcription regulator
AT1G02090	-0.0348600453005304	0.932972221403815	FUS5	Proteasome component (PCI) domain protein
AT1G02100	-0.0629184751921416	0.68990077481244	SBI1	Leucine carboxyl methyltransferase
AT1G02110	-0.0542863247161249	0.898136866609383		bZIP domain class transcription factor (DUF630 and DUF632)
AT1G02120	-0.00662742169720535	0.996228337609652	VAD1	GRAM domain family protein
AT1G02130	-0.148132694986199	0.453473269030637	RA-5	RAS 5
AT1G02140	-0.0422889290629584	0.86765930993506	MAGO	mago nashi family protein
AT1G02145	0.00749316105004284	0.995120528704801	ALG12	homolog of asparagine-linked glycosylation 12
AT1G02150	-0.253915134986532	0.243116596772245		Tetratricopeptide repeat (TPR)-like superfamily protein
AT1G02160	0.0616868136202593	0.8703305231155		Cox19 family protein (CHCH motif)
AT1G02170	0.0486384440974563	0.906173469648391	MC1	metacaspase 1
AT1G02180	0.210779747374079	0.722254609988745		ferredoxin-like protein
AT1G02190	0.864742419192569	0.563408628873888		Fatty acid hydroxylase superfamily
AT1G02205	0.033332431976668	0.987610959879473	CER1	Fatty acid hydroxylase superfamily
AT1G02210				NAC (No Apical Meristem) domain transcriptional regulator superfamily protein
AT1G02220	0.0358766998633867	0.969948190159418	NAC003	NAC domain containing protein 3
AT1G02230	1.42872405927266	0.0276784128682159	NAC004	NAC domain containing protein 4
AT1G02250	0.257468590183069	0.969751503487554	NAC005	NAC domain containing protein 5
AT1G02260	0.250307690588542	0.124825908263169		Divalent ion symporter
AT1G02270	-0.0729721632271898	0.800583724943478		Calcium-binding endonuclease/exonuclease/phosphatase family
AT1G02280	-0.160432075191341	0.531200882585743	TOC33	translocon at the outer envelope membrane of chloroplasts 33
AT1G02290	0.0203161383875398	0.97092201858057		hypothetical protein
AT1G02300	0.0605664220305797	0.944847655865826		Cysteine proteinases superfamily protein
AT1G02305	-0.0424750235541455	0.883890242180883		Cysteine proteinases superfamily protein
AT1G02310	-0.624372416930252	0.224430419846092	MAN1	Glycosyl hydrolase superfamily protein
AT1G02320				hypothetical protein
AT1G02330	0.150599897294896	0.492901158767072		integrator complex subunit-like protein
AT1G02335	0.543060957674106	0.0490247834525848	GL22	germin-like protein subfamily 2 member 2 precursor
AT1G02340	-0.261735508493276	0.460287249769263	HFR1	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
AT1G02350	0.00189610103390249	1.0		protoporphyrinogen oxidase-like protein
AT1G02360	0.00905870231745823	0.995120528704801		Chitinase family protein
AT1G02370	0.138892111794505	0.717377703741956		Tetratricopeptide repeat (TPR)-like superfamily protein
AT1G02380	0.00112301088973748	1.0		transmembrane protein
AT1G02390	-0.626622020827738	0.133104294333386	GPAT2	glycerol-3-phosphate acyltransferase 2
AT1G02400	-0.478848293097011	0.354658723560877	GA2OX6	gibberellin 2-oxidase 6
AT1G02405	0.14378768026432	0.969948190159418		proline-rich family protein
AT1G02410	0.0269281136275126	0.969948190159418		cytochrome c oxidase assembly protein CtaG / Cox11 family
AT1G02420	0.0324014158509358	0.989392421451352		Pentatricopeptide repeat (PPR) superfamily protein
AT1G02430	0.59780405403659	0.377962249078256	ARFD1B	ADP-ribosylation factor D1B
AT1G02440	0.350828749901291	0.73389281588291	ARFD1A	ADP-ribosylation factor D1A
AT1G02450	2.85141165289477	0.00177710172616323	NIMIN1	NIM1-interacting 1
AT1G02460	-0.073907923828807	0.969948190159418		Pectin lyase-like superfamily protein
AT1G02470	-0.173254337645191	0.823994905151714		Polyketide cyclase/dehydrase and lipid transport superfamily protein
AT1G02475	-0.194233679980021	0.0974487844705191		Polyketide cyclase/dehydrase and lipid transport superfamily protein
AT1G02480				
AT1G02490	0.853909893305472	0.866569572906903		hypothetical protein
AT1G02500	-0.0762249918510701	0.533658714293768	SAM1	S-adenosylmethionine synthetase 1
AT1G02510	0.593861757420539	0.969948190159418	TPK4	Outward rectifying potassium channel protein
AT1G02520	0.280435871321741	0.130301890713427	ABCB11	P-glycoprotein 11
AT1G02530	-0.0990401640333045	0.971990000120753	ABCB12	P-glycoprotein 12
AT1G02540				hypothetical protein
AT1G02550	0.0	1.0		Plant invertase/pectin methylesterase inhibitor superfamily protein
AT1G02560	-0.180277685676331	0.297065490691698	CLPP5	nuclear encoded CLP protease 5
AT1G02570	0.812906539395227	0.0631544185308593		transmembrane protein
AT1G02575	-0.0762291456039694	0.969948190159418		transmembrane protein
AT1G02580	1.00977340898656	0.254825433651372	MEA	SET domain-containing protein
AT1G02590	-0.668967255472364	0.969948190159418		Aldehyde oxidase/xanthine dehydrogenase%2C molybdopterin binding protein
AT1G02600				
AT1G02610	-0.123066248178774	0.593495161830631		RING/FYVE/PHD zinc finger superfamily protein
AT1G02620	-0.340890281928146	0.224287099922014		Ras-related small GTP-binding family protein
AT1G02630	1.06645828106221	0.786024944880582		Nucleoside transporter family protein
AT1G02640	-0.0603145461789035	0.925862838257715	BXL2	beta-xylosidase 2
AT1G02650	-0.28706816432855	0.357351891217915		Tetratricopeptide repeat (TPR)-like superfamily protein
AT1G02660	-0.452103257345341	0.124356612012489		alpha/beta-Hydrolases superfamily protein
AT1G02670	-0.14526876842493	0.869842156423763		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT1G02680	-0.0437709525985199	0.947680821361099	TAF13	TBP-associated factor 13
AT1G02690	0.351131679548157	0.121530795058346	IMPA-6	importin alpha isoform 6
AT1G02700	-0.0258739823997568	1.0		GATA transcription factor-like protein
AT1G02705	-0.240364775295234	0.969948190159418		hypothetical protein
AT1G02710				glycine-rich protein
AT1G02720	-0.0190388529619754	0.981342042186789	GATL5	galacturonosyltransferase 5
AT1G02730	0.796878858796626	0.00014232215510295	CSLD5	cellulose synthase-like D5
AT1G02740	-0.00541019248484299	1.0		MRG family protein
AT1G02750	-0.0444491374563231	0.923095483508329		Drought-responsive family protein
AT1G02760				
AT1G02770	-0.434478254120318	0.697143819013134		hypothetical protein
AT1G02780	0.0264764283420327	0.969948190159418	emb2386	Ribosomal protein L19e family protein
AT1G02790	-1.56381130565534	0.961458308331928	PGA4	polygalacturonase 4
AT1G02800	0.567199300603316	0.282959169052184	CEL2	cellulase 2
AT1G02810	0.0412002288815426	0.969948190159418		Plant invertase/pectin methylesterase inhibitor superfamily
AT1G02813	-0.584149305162997	0.936450075230815		pectinesterase (Protein of unknown function%2C DUF538)
AT1G02816	-0.210633725934437	0.053990270080227		pectinesterase (Protein of unknown function%2C DUF538)
AT1G02820	-0.529404277555398	0.0265962798482561	LEA3	Late embryogenesis abundant 3 (LEA3) family protein
AT1G02830	2.62147900156047	0.566748869055916		Ribosomal L22e protein family
AT1G02840	-0.0117896537256828	0.977536970338689	SR34	RNA-binding (RRM/RBD/RNP motifs) family protein
AT1G02850	-0.218033642622981	0.844779143244647	BGLU11	beta glucosidase 11
AT1G02860	-0.206848686507511	0.29285813898375	NLA	SPX (SYG1/Pho81/XPR1) domain-containing protein
AT1G02870	0.228930100318011	0.498506344585325		nucleolar-like protein
AT1G02880	-0.0200164002645467	0.970807030997068	TPK1	thiamin pyrophosphokinase1
AT1G02890	-0.0621502677045457	0.843762536643984		AAA-type ATPase family protein
AT1G02900	0.0488509408117933	0.969948190159418	RALF1	rapid alkalinization factor 1
AT1G02910	-0.23349023678348	0.110585570648631	LPA1	tetratricopeptide repeat (TPR)-containing protein
AT1G02920	1.44468756036752	4.32648870887991e-07	GSTF7	glutathione S-transferase 7
AT1G02930	1.9152303872507	3.21962341775695e-12	GSTF6	glutathione S-transferase 6
AT1G02940	2.48593246037853	0.00499145100273747	GSTF5	glutathione S-transferase (class phi) 5
AT1G02950	-0.711514558679181	0.948697361340656	GSTF4	glutathione S-transferase F4
AT1G02952				Natural antisense transcript overlaps with AT1G02950
AT1G02960	0.0406829600756531	0.936450075230815		kinetochore protein
AT1G02965	0.316123609632431	0.995120528704801		hypothetical protein
AT1G02970	0.585279988400081	0.101135658060621	WEE1	WEE1-like kinase
AT1G02980	0.0188231314608584	1.0	CUL2	cullin 2
AT1G02990	0.00229894170932277	1.0		hypothetical protein
AT1G03000	-0.114337744544275	0.301637781201214	PEX6	peroxin 6
AT1G03010	0.520178946004264	0.390446121526537		Phototropic-responsive NPH3 family protein
AT1G03020	0.974027813986217	0.54597209414293		Thioredoxin superfamily protein
AT1G03030	-0.0637927505044866	0.862326336153848		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT1G03040	-0.0401724382614861	0.881833516672797		basic helix-loop-helix (bHLH) DNA-binding superfamily protein
AT1G03050	-0.151610794914724	0.969948190159418		ENTH/ANTH/VHS superfamily protein
AT1G03055	-0.289873289021197	0.158315669600988	D27	beta-carotene isomerase D27-like protein
AT1G03060	0.0666070941628024	0.7943406288245	SPI	BEACH-DOMAIN HOMOLOG A1
AT1G03070	-0.614531181127656	0.62401129304702		Bax inhibitor-1 family protein
AT1G03080	0.0203772640496189	0.969948190159418	NET1D	kinase interacting (KIP1-like) family protein
AT1G03090	-0.223147320770928	0.105309424151817	MCCA	methylcrotonyl-CoA carboxylase alpha chain
AT1G03100	-0.754013340363398	0.107417635151917		Pentatricopeptide repeat (PPR) superfamily protein
AT1G03103	-1.84963949209133	0.595829576824375		Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
AT1G03106	0.0222575784144117	1.0		hypothetical protein
AT1G03110	0.125543379832212	0.694309273181615	TRM82	Transducin/WD40 repeat-like superfamily protein
AT1G03120	-0.194138052827063	0.892292493293063	RAB28	responsive to abscisic acid 28
AT1G03130	-0.238679926427729	0.664950189897455	PSAD-2	photosystem I subunit D-2
AT1G03140	-0.00663335389707784	0.995120528704801		splicing factor Prp18 family protein
AT1G03150	0.0703591275809146	0.890972362228025		Acyl-CoA N-acyltransferases (NAT) superfamily protein
AT1G03160	-0.0543562694376662	0.898136866609383	FZL	FZO-like protein
AT1G03165	0.246821360605734	0.91330387613543		hypothetical protein
AT1G03170	0.204514717944244	0.876050139041674	FAF2	FANTASTIC four-like protein (DUF3049)
AT1G03180	0.255046573631662	0.509317453164226		non-structural protein
AT1G03190	-0.133593747900265	0.479888502762534	UVH6	RAD3-like DNA-binding helicase protein
AT1G03200	0.115755180481763	0.969948190159418		hypothetical protein
AT1G03210	0.360843905337958	0.083297235940547		Phenazine biosynthesis PhzC/PhzF protein
AT1G03220	-0.0852678077480661	0.858713439190667		Eukaryotic aspartyl protease family protein
AT1G03230	0.105671649680105	0.720020874695379		Eukaryotic aspartyl protease family protein
AT1G03240	1.04365541638614	0.824027382099407		hypothetical protein
AT1G03250	-0.0176458289819452	0.969948190159418		R3H domain protein
AT1G03260	-0.132767657199064	0.549283874561738		SNARE associated Golgi protein family
AT1G03270	0.167095038907422	0.672575105321929		CBS domain protein with a domain protein (DUF21)
AT1G03280	-0.0987244391785715	0.375332096757065		Transcription factor TFIIE%2C alpha subunit
AT1G03290	0.090781126891877	0.710537741829995		ELKS/Rab6-interacting/CAST family protein
AT1G03300			ATDUF1	agenet domain protein (DOMAIN OF UNKNOWN FUNCTION 724 1)
AT1G03310	-0.0451735572058159	0.947680821361099	DBE1	debranching enzyme 1
AT1G03320	0.201136404404903	0.969948190159418		hypothetical protein
AT1G03325				hypothetical protein
AT1G03330	0.0531275418542479	0.909870346816191	LSM2	Small nuclear ribonucleoprotein family protein
AT1G03340	0.117612890162042	0.909203487166117		hypothetical protein
AT1G03350	-0.0100774172054073	0.97296132588751		BSD domain-containing protein
AT1G03360	0.1832415026489	0.576817929720146	RRP4	ribosomal RNA processing 4
AT1G03365	-0.0537759836635927	0.886296943812787		RING/U-box superfamily protein
AT1G03370	0.171840724016269	0.392191893014875		C2 calcium/lipid-binding and GRAM domain containing protein
AT1G03380	-0.217962257064575	0.0914281718765371	ATG18G	yeast autophagy 18 G-like protein
AT1G03390	-0.813698275833081	0.855399163725575		HXXXD-type acyl-transferase family protein
AT1G03395				hypothetical protein
AT1G03400	-0.125291877364364	0.524358128989612		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
AT1G03410	-0.241198082859624	0.313233561711054	2A6	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
AT1G03430	0.16324255736563	0.397032432078233	AHP5	histidine-containing phosphotransfer factor 5
AT1G03440	0.0163175112081031	0.97263993789492		Leucine-rich repeat (LRR) family protein
AT1G03445	-0.326343484486447	0.833428863184983	BSU1	Serine/threonine protein phosphatase family protein
AT1G03457	-0.274289689883006	0.116189653152252		RNA-binding (RRM/RBD/RNP motifs) family protein
AT1G03470	-0.0687559653368913	0.949497834329906	NET3A	Kinase interacting (KIP1-like) family protein
AT1G03475	-0.0737159569911454	0.862492100312378	LIN2	Coproporphyrinogen III oxidase
AT1G03490	0.550509894991497	0.969948190159418	NAC006	NAC domain containing protein 6
AT1G03495	0.13999614543227	0.752867140434634		HXXXD-type acyl-transferase family protein
AT1G03502	1.99619492441326	0.426462308788717		snoRNA
AT1G03506	0.422338101534362	0.921920342015121		snoRNA
AT1G03510	0.171816121323118	0.800922049655279		Tetratricopeptide repeat (TPR)-like superfamily protein
AT1G03515				
AT1G03520	-0.144280829371974	0.214961347879858		Core-2/I-branching beta-1%2C6-N-acetylglucosaminyltransferase family protein
AT1G03530	0.126575491053061	0.883890242180883	NAF1	nuclear assembly factor 1
AT1G03540	-0.0243461807860017	0.990595301393989		Pentatricopeptide repeat (PPR-like) superfamily protein
AT1G03545	0.745048916587773	0.690322840501656		Natural antisense transcript overlaps with AT1G03550
AT1G03550	0.0333090205574521	0.975801672190503	SCAMP4	Secretory carrier membrane protein (SCAMP) family protein
AT1G03560	-0.0661315982242284	0.892385717254473		Pentatricopeptide repeat (PPR-like) superfamily protein
AT1G03570				
AT1G03590	-0.254628265790824	0.034074761718913		Protein phosphatase 2C family protein
AT1G03600	-0.222915287501503	0.454016481933628	PSB27	photosystem II family protein
AT1G03610	-0.176784580592868	0.272541530197465		plant/protein (DUF789)
AT1G03620	0.213680823670124	0.913360481534802		ELMO/CED-12 family protein
AT1G03630	-0.0785225889619811	0.958234703175684	POR C	protochlorophyllide oxidoreductase C
AT1G03640				
AT1G03650	0.0755608652321787	0.965190657289881		Acyl-CoA N-acyltransferases (NAT) superfamily protein
AT1G03660	0.922824746414332	0.0344121515342239		Ankyrin-repeat containing protein
AT1G03670	0.0559643459939625	1.0		ankyrin repeat family protein
AT1G03680	-0.262424985826723	0.31736672863199	THM1	thioredoxin M-type 1
AT1G03687	-0.0372940476742413	0.969948190159418		DTW domain-containing protein
AT1G03700	-0.74194766205614	0.240781370673888		Uncharacterized protein family (UPF0497)
AT1G03710	-0.395500418599805	0.789177949782502		Cystatin/monellin superfamily protein
AT1G03720				Cysteine proteinases superfamily protein
AT1G03730	0.0418707367586244	0.969786022247074		pyrroline-5-carboxylate reductase
AT1G03740	0.0804589455955583	0.806212290968068		Protein kinase superfamily protein
AT1G03743	-0.457288869810831	0.969948190159418		snoRNA
AT1G03746	-0.0381046786740388	1.0		snoRNA
AT1G03750	0.0919129378266072	0.816827140119861	SWI2	switch 2
AT1G03760	0.194093622406908	0.672345420043741		Prefoldin chaperone subunit family protein
AT1G03770	0.148643877522051	0.651306769076699	RING1B	RING 1B
AT1G03780	0.771169910362964	0.00216551739375124	TPX2	targeting protein for XKLP2
AT1G03790	0.547996571027531	0.924081679454069	SOM	Zinc finger C-x8-C-x5-C-x3-H type family protein
AT1G03800	-0.257580882968184	0.672181439966596	ERF10	ERF domain protein 10
AT1G03810	0.128456188805974	1.0		Nucleic acid-binding%2C OB-fold-like protein
AT1G03820	0.767575255449096	0.168937982560892		E6-like protein
AT1G03830	-0.0258194658349132	0.969948190159418		guanylate-binding family protein
AT1G03840	0.370686549784041	0.235569878530823	MGP	C2H2 and C2HC zinc fingers superfamily protein
AT1G03850	0.363907108677552	0.107699348658458	GRXS13	Glutaredoxin family protein
AT1G03860	-0.039457145590927	0.936899509452796	PHB2	prohibitin 2
AT1G03870	-0.347032322186712	0.0424597686434051	FLA9	FASCICLIN-like arabinoogalactan 9
AT1G03880	2.09175135871869	0.813522816853736	CRU2	cruciferin 2
AT1G03890				RmlC-like cupins superfamily protein
AT1G03900	-0.0367473404464453	0.860934252845826	ABCI18	non-intrinsic ABC protein 4
AT1G03905	0.510242332946503	0.00512734492274235	ABCI19	P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT1G03910	-0.0112205895946506	0.981326060761175		cactus-binding carboxy-terminal%2C cactin
AT1G03920	0.243370011693266	0.480221162091289		Protein kinase family protein
AT1G03930	0.0433090811158957	0.871907752337341	ADK1	dual specificity kinase 1
AT1G03935	0.0996625722656491	0.969948190159418		snoRNA
AT1G03940	0.32438505920429	0.418618790661042		HXXXD-type acyl-transferase family protein
AT1G03950	-0.0103033054862948	0.993335476961463	VPS2.3	vacuolar protein sorting-associated protein 2.3
AT1G03960	-0.0657177551820903	0.843860910623562		Calcium-binding EF hand family protein
AT1G03970	-0.0435156889272932	0.95567102230078	GBF4	G-box binding factor 4
AT1G03980	0.630572680631235	0.248999854074015	PCS2	phytochelatin synthase 2
AT1G03982	1.07935380764374	0.969948190159418		PAK-box/P21-Rho-binding family protein
AT1G03987	0.267562351208698	0.892523055947349		
AT1G03990	-0.33490091443993	0.225940924206439		Long-chain fatty alcohol dehydrogenase family protein
AT1G03993				Natural antisense transcript overlaps with AT1G01040
AT1G03997				Natural antisense transcript overlaps with AT1G01050
AT1G04000	-0.253661387589185	0.189090670601998		hypothetical protein
AT1G04003				
AT1G04007				Natural antisense transcript overlaps with AT1G01160
