locus	log2FoldChange	padj	symbol	description
AT1G01780	0.127970737958458	0.692024184261906	PLIM2b	GATA type zinc finger transcription factor family protein
AT1G01790	-0.677784043967505	5.14876270867345e-10	KEA1	K+ efflux antiporter 1
AT1G01800	-0.17923573087868	0.411459582410473		NAD(P)-binding Rossmann-fold superfamily protein
AT1G01810	0.857130056788357	0.20134266005742		hypothetical protein
AT1G01820	0.0213702562690054	0.922229448203094	PEX11C	peroxin 11c
AT1G01830	-0.090290438987183	0.754875529418175		ARM repeat superfamily protein
AT1G01840	1.84688942267041	0.85261541686056		AP2-like ethylene-responsive transcription factor SNZ
AT1G01860	-0.0757451013882969	0.901481314885551	PFC1	Ribosomal RNA adenine dimethylase family protein
AT1G01870				
AT1G01880	0.041866665191682	0.969697790567746		5'-3' exonuclease family protein
AT1G01890				
AT1G01900	0.384412624076207	0.687883986672519	SBTI1.1	subtilase family protein
AT1G01910	-0.153006141321022	0.19513272085614		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT1G01920	0.336023032930604	0.028856093385962		SET domain-containing protein
AT1G01930	-0.174996250769759	0.28021087029186		zinc finger protein-like protein
AT1G01940	0.491536530328148	0.0429970399823019		Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein
AT1G01950	-0.506134183008224	1.76506321105254e-05	ARK2	armadillo repeat kinesin 2
AT1G01960	-0.344965444481875	0.00145762689245254	EDA10	SEC7-like guanine nucleotide exchange family protein
AT1G01970	-0.166098470145653	0.432439591210333		Tetratricopeptide repeat (TPR)-like superfamily protein
AT1G01980	0.0	1.0		FAD-binding Berberine family protein
AT1G01990	-0.0554774125575649	0.890215418938279		hypothetical protein
AT1G02000	-0.283013669793577	0.335049724512897	GAE2	UDP-D-glucuronate 4-epimerase 2
AT1G02010	-0.0119081229611037	0.99242569267645	SEC1A	secretory 1A
AT1G02020	-0.401152472074785	0.0768975582922252		nitroreductase family protein
AT1G02030	0.265428431484373	0.911183377605282		C2H2-like zinc finger protein
AT1G02040	-2.9458327414072	0.375652554580047		C2H2-type zinc finger family protein
AT1G02050	-0.0545870218367743	0.922229448203094	LAP6	Chalcone and stilbene synthase family protein
AT1G02060	-0.300137523304842	0.32546854144715		Tetratricopeptide repeat (TPR)-like superfamily protein
AT1G02065	-0.611099583112164	0.378251089684846	SPL8	squamosa promoter binding protein-like 8
AT1G02067				hypothetical protein
AT1G02070	-0.0819659984999682	0.962590946069768		zinc ion-binding protein
AT1G02080	-0.359746495408406	0.00137443248906401		transcription regulator
AT1G02090	0.170188067657933	0.459565608598751	FUS5	Proteasome component (PCI) domain protein
AT1G02100	0.0439807410098459	0.856945259799094	SBI1	Leucine carboxyl methyltransferase
AT1G02110	-0.605322324136851	0.00151460890116055		bZIP domain class transcription factor (DUF630 and DUF632)
AT1G02120	0.22915670405181	0.248554276238046	VAD1	GRAM domain family protein
AT1G02130	-0.252729419586374	0.0422281395309923	RA-5	RAS 5
AT1G02140	0.164060383597829	0.381807894854229	MAGO	mago nashi family protein
AT1G02145	-0.228062104253884	0.360919832241966	ALG12	homolog of asparagine-linked glycosylation 12
AT1G02150	-0.415140606716563	0.0372089691430875		Tetratricopeptide repeat (TPR)-like superfamily protein
AT1G02160	0.151626452848687	0.583452865425676		Cox19 family protein (CHCH motif)
AT1G02170	0.0146198399651089	0.98912537988337	MC1	metacaspase 1
AT1G02180	-0.0455401813914071	0.955894139215433		ferredoxin-like protein
AT1G02190	-0.386606164506417	0.8454408315001		Fatty acid hydroxylase superfamily
AT1G02205	-1.05842197436887	0.364540888595199	CER1	Fatty acid hydroxylase superfamily
AT1G02210				NAC (No Apical Meristem) domain transcriptional regulator superfamily protein
AT1G02220	0.564984965442603	0.0441129864218688	NAC003	NAC domain containing protein 3
AT1G02230	1.72687320069073	0.0199558651137463	NAC004	NAC domain containing protein 4
AT1G02250	-0.357488569367282	0.891904914474915	NAC005	NAC domain containing protein 5
AT1G02260	0.0847519635854216	0.771917543704474		Divalent ion symporter
AT1G02270	-0.705976115927603	2.46073549143762e-10		Calcium-binding endonuclease/exonuclease/phosphatase family
AT1G02280	-0.240669071505083	0.326570608355554	TOC33	translocon at the outer envelope membrane of chloroplasts 33
AT1G02290	0.0246706219251737	0.967476995633524		hypothetical protein
AT1G02300	0.249131680113703	0.191103956680926		Cysteine proteinases superfamily protein
AT1G02305	-0.0124042628937635	0.977099228048194		Cysteine proteinases superfamily protein
AT1G02310	-2.0099327840918	0.000891096708651033	MAN1	Glycosyl hydrolase superfamily protein
AT1G02320				hypothetical protein
AT1G02330	0.438860098449838	0.0327553114876229		integrator complex subunit-like protein
AT1G02335	1.01135874017147	0.00095211319448737	GL22	germin-like protein subfamily 2 member 2 precursor
AT1G02340	-0.825917633739386	0.00508442935778823	HFR1	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
AT1G02350	-0.997003333494735	1.71011436985488e-06		protoporphyrinogen oxidase-like protein
AT1G02360	0.797339520846974	0.019812759817208		Chitinase family protein
AT1G02370	0.42904845374813	0.0877946946345751		Tetratricopeptide repeat (TPR)-like superfamily protein
AT1G02380	-0.660650757474673	0.0547541924106266		transmembrane protein
AT1G02390	-3.33955111038733	4.55382911534447e-09	GPAT2	glycerol-3-phosphate acyltransferase 2
AT1G02400	-2.65011390963834	1.02695356462435e-25	GA2OX6	gibberellin 2-oxidase 6
AT1G02405	-0.520376027830534	0.525218631347252		proline-rich family protein
AT1G02410	-0.153542340798003	0.506211384538602		cytochrome c oxidase assembly protein CtaG / Cox11 family
AT1G02420	-0.0377988152178431	0.988182685319279		Pentatricopeptide repeat (PPR) superfamily protein
AT1G02430	1.14852169980631	0.247406947265983	ARFD1B	ADP-ribosylation factor D1B
AT1G02440	1.37796045243109	0.00138368169974864	ARFD1A	ADP-ribosylation factor D1A
AT1G02450	4.33568097741073	1.47281137281929e-06	NIMIN1	NIM1-interacting 1
AT1G02460	1.4380048542945	0.108366334038871		Pectin lyase-like superfamily protein
AT1G02470	0.872015121887072	0.0143404393478952		Polyketide cyclase/dehydrase and lipid transport superfamily protein
AT1G02475	-0.255608789438965	0.356491873701943		Polyketide cyclase/dehydrase and lipid transport superfamily protein
AT1G02480				
AT1G02490	1.92490460807641	0.184127319386892		hypothetical protein
AT1G02500	0.327349575569739	0.155469058040051	SAM1	S-adenosylmethionine synthetase 1
AT1G02510	-2.04731794562177	0.838291252654198	TPK4	Outward rectifying potassium channel protein
AT1G02520	0.481262862384792	0.136830377527897	ABCB11	P-glycoprotein 11
AT1G02530	0.183453791612279	0.937070871362924	ABCB12	P-glycoprotein 12
AT1G02540				hypothetical protein
AT1G02550				Plant invertase/pectin methylesterase inhibitor superfamily protein
AT1G02560	-0.521801225421463	1.97077777043316e-05	CLPP5	nuclear encoded CLP protease 5
AT1G02570	0.321726488356122	0.848250058147034		transmembrane protein
AT1G02575	0.483454409023407	0.708222611020076		transmembrane protein
AT1G02580	0.387990534457673	0.810885591113474	MEA	SET domain-containing protein
AT1G02590	-2.0473179456186	0.838291252654198		Aldehyde oxidase/xanthine dehydrogenase%2C molybdopterin binding protein
AT1G02600				
AT1G02610	0.029282526709895	0.962840338403978		RING/FYVE/PHD zinc finger superfamily protein
AT1G02620	-0.725270916655792	0.00012464817570292		Ras-related small GTP-binding family protein
AT1G02630	3.35403118010134	0.0304372312368108		Nucleoside transporter family protein
AT1G02640	0.279994460169912	0.0564423333923368	BXL2	beta-xylosidase 2
AT1G02650	0.392930517914318	0.230113531933122		Tetratricopeptide repeat (TPR)-like superfamily protein
AT1G02660	-1.93085514961078	1.59929280822713e-38		alpha/beta-Hydrolases superfamily protein
AT1G02670	-0.242771264868672	0.52520261041387		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT1G02680	-0.0305565870003249	0.937070871362924	TAF13	TBP-associated factor 13
AT1G02690	1.06931089029144	1.32970584134014e-06	IMPA-6	importin alpha isoform 6
AT1G02700	0.895998840935342	0.484618579745794		GATA transcription factor-like protein
AT1G02705	1.72657431119275	0.872279851820589		hypothetical protein
AT1G02710				glycine-rich protein
AT1G02720	0.125361335917575	0.720423104755442	GATL5	galacturonosyltransferase 5
AT1G02730	1.75009728486363	6.85857354288305e-07	CSLD5	cellulose synthase-like D5
AT1G02740	-0.308026740157621	0.0280115114733832		MRG family protein
AT1G02750	-0.359474307748311	0.147033909790555		Drought-responsive family protein
AT1G02760				
AT1G02770	-0.449934409376237	0.46895241901318		hypothetical protein
AT1G02780	0.191652825549938	0.2236123709746	emb2386	Ribosomal protein L19e family protein
AT1G02790			PGA4	polygalacturonase 4
AT1G02800	1.69249302566814	0.0700840599682442	CEL2	cellulase 2
AT1G02810	-1.05711463643138	0.000287825773821093		Plant invertase/pectin methylesterase inhibitor superfamily
AT1G02813	0.0	1.0		pectinesterase (Protein of unknown function%2C DUF538)
AT1G02816	-0.334878981462243	0.0199757434091218		pectinesterase (Protein of unknown function%2C DUF538)
AT1G02820	-1.57968142639742	9.78574885281719e-06	LEA3	Late embryogenesis abundant 3 (LEA3) family protein
AT1G02830	0.0	1.0		Ribosomal L22e protein family
AT1G02840	0.172919965059294	0.224195171708272	SR34	RNA-binding (RRM/RBD/RNP motifs) family protein
AT1G02850	-0.332010738137414	0.346119202773287	BGLU11	beta glucosidase 11
AT1G02860	-0.256661836803422	0.200892765734988	NLA	SPX (SYG1/Pho81/XPR1) domain-containing protein
AT1G02870	0.844217326597191	2.55207542969844e-07		nucleolar-like protein
AT1G02880	-0.490893212233559	0.0296790913935737	TPK1	thiamin pyrophosphokinase1
AT1G02890	-0.137020302945645	0.358774883350137		AAA-type ATPase family protein
AT1G02900	0.493258583838929	0.362279572218087	RALF1	rapid alkalinization factor 1
AT1G02910	-0.199101295003087	0.223602505243181	LPA1	tetratricopeptide repeat (TPR)-containing protein
AT1G02920	1.69557557739314	7.11171244140312e-20	GSTF7	glutathione S-transferase 7
AT1G02930	1.51240355029178	1.05645288533535e-10	GSTF6	glutathione S-transferase 6
AT1G02940	3.09820967971921	0.00142191072414574	GSTF5	glutathione S-transferase (class phi) 5
AT1G02950	-2.53444102144803	0.775537254021066	GSTF4	glutathione S-transferase F4
AT1G02952				Natural antisense transcript overlaps with AT1G02950
AT1G02960	-0.197318508310907	0.0656841998674853		kinetochore protein
AT1G02965				hypothetical protein
AT1G02970	0.4669984468938	0.411254625556218	WEE1	WEE1-like kinase
AT1G02980	0.387208449842689	0.913740721523941	CUL2	cullin 2
AT1G02990	-0.35609633134374	0.0361513587734436		hypothetical protein
AT1G03000	-0.283030225007671	0.0266635035182914	PEX6	peroxin 6
AT1G03010	1.3760012891037	0.00171632214992474		Phototropic-responsive NPH3 family protein
AT1G03020	-0.160240103858065	0.982390834269506		Thioredoxin superfamily protein
AT1G03030	0.0498052869499828	0.881510026592167		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT1G03040	0.23209279268159	0.128858629688842		basic helix-loop-helix (bHLH) DNA-binding superfamily protein
AT1G03050	-0.137810398810672	0.955784906059375		ENTH/ANTH/VHS superfamily protein
AT1G03055	-1.33761418023776	0.034047140164611	D27	beta-carotene isomerase D27-like protein
AT1G03060	-0.158798710053779	0.311267405737617	SPI	BEACH-DOMAIN HOMOLOG A1
AT1G03070	0.0814490562996156	0.977885924917063		Bax inhibitor-1 family protein
AT1G03080	-0.0792114315970994	0.64394719530103	NET1D	kinase interacting (KIP1-like) family protein
AT1G03090	-0.320809083679878	0.0400045985635859	MCCA	methylcrotonyl-CoA carboxylase alpha chain
AT1G03100	-2.58698753890416	1.40190859533379e-15		Pentatricopeptide repeat (PPR) superfamily protein
AT1G03103	-5.08410679716359	0.000852977440842458		Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
AT1G03106	-0.539602309903331	0.856945259799094		hypothetical protein
AT1G03110	0.0938817159450102	0.718901515275515	TRM82	Transducin/WD40 repeat-like superfamily protein
AT1G03120	-0.0744835738860464	0.952718421810477	RAB28	responsive to abscisic acid 28
AT1G03130	-0.64508826117415	0.0228037263091161	PSAD-2	photosystem I subunit D-2
AT1G03140	-0.107524815095558	0.39516633215385		splicing factor Prp18 family protein
AT1G03150	-0.541302490092922	0.00245579590498688		Acyl-CoA N-acyltransferases (NAT) superfamily protein
AT1G03160	-0.263487337436393	0.176818685684056	FZL	FZO-like protein
AT1G03165	-2.80392875824487	0.0573593930149806		hypothetical protein
AT1G03170	-0.930816895995554	0.125802884028079	FAF2	FANTASTIC four-like protein (DUF3049)
AT1G03180	0.447114046746722	0.242780476274319		non-structural protein
AT1G03190	-0.0159846461862794	0.967895031527444	UVH6	RAD3-like DNA-binding helicase protein
AT1G03200	0.415620266350221	0.797406443171621		hypothetical protein
AT1G03210	0.360129357196033	0.000841456949700112		Phenazine biosynthesis PhzC/PhzF protein
AT1G03220	-0.706640609274068	0.00233396866889386		Eukaryotic aspartyl protease family protein
AT1G03230	-0.285044791367873	0.142794757952712		Eukaryotic aspartyl protease family protein
AT1G03240	1.34656127495532	0.831450648711306		hypothetical protein
AT1G03250	-0.240021256939655	0.133378169947821		R3H domain protein
AT1G03260	-0.210546333561539	0.295890720113073		SNARE associated Golgi protein family
AT1G03270	-0.268266656935452	0.368858430752704		CBS domain protein with a domain protein (DUF21)
AT1G03280	0.114506968255927	0.582361650435448		Transcription factor TFIIE%2C alpha subunit
AT1G03290	0.140878748058364	0.476527625504884		ELKS/Rab6-interacting/CAST family protein
AT1G03300			ATDUF1	agenet domain protein (DOMAIN OF UNKNOWN FUNCTION 724 1)
AT1G03310	-0.523831212589051	0.00054342834056219	DBE1	debranching enzyme 1
AT1G03320	0.38410709419516	0.87518825160616		hypothetical protein
AT1G03325				hypothetical protein
AT1G03330	0.139503158210996	0.467133595357412	LSM2	Small nuclear ribonucleoprotein family protein
AT1G03340	-0.431995268538516	0.26475844383745		hypothetical protein
AT1G03350	0.0828403305863657	0.745574884171799		BSD domain-containing protein
AT1G03360	0.356045962716422	0.0484895121106428	RRP4	ribosomal RNA processing 4
AT1G03365	-0.193716999606256	0.192318435420956		RING/U-box superfamily protein
AT1G03370	-0.183092875871956	0.332113867457276		C2 calcium/lipid-binding and GRAM domain containing protein
AT1G03380	-0.12398769615469	0.335965913491331	ATG18G	yeast autophagy 18 G-like protein
AT1G03390	-1.41456062302349	0.770566773966759		HXXXD-type acyl-transferase family protein
AT1G03395				hypothetical protein
AT1G03400	0.149423254174897	0.610899989468869		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
AT1G03410	-0.558823325340173	0.0115501125102991	2A6	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
AT1G03430	0.0638805376994915	0.922229448203094	AHP5	histidine-containing phosphotransfer factor 5
AT1G03440	-0.123255426524882	0.582392398050894		Leucine-rich repeat (LRR) family protein
AT1G03445	-0.386432570117148	0.786406945499943	BSU1	Serine/threonine protein phosphatase family protein
AT1G03457	-0.0135406807046318	0.98922277352428		RNA-binding (RRM/RBD/RNP motifs) family protein
AT1G03470	-0.162506243536773	0.344458029604767	NET3A	Kinase interacting (KIP1-like) family protein
AT1G03475	0.036414059287641	0.895915779659309	LIN2	Coproporphyrinogen III oxidase
AT1G03490	-1.93707396394504	0.848250058147034	NAC006	NAC domain containing protein 6
AT1G03495	0.0206885246780065	0.977072990204544		HXXXD-type acyl-transferase family protein
AT1G03502	-1.15181610331123	0.920978707838218		snoRNA
AT1G03506	-0.0221533752735284	1.0		snoRNA
AT1G03510	-0.227311189864097	0.620068261020922		Tetratricopeptide repeat (TPR)-like superfamily protein
AT1G03515				
AT1G03520	-0.426100571281218	0.0802673114459521		Core-2/I-branching beta-1%2C6-N-acetylglucosaminyltransferase family protein
AT1G03530	0.159957216401677	0.560377373077566	NAF1	nuclear assembly factor 1
AT1G03540	-0.477087303588942	0.267450139023663		Pentatricopeptide repeat (PPR-like) superfamily protein
AT1G03545	0.0271845365410451	1.0		Natural antisense transcript overlaps with AT1G03550
AT1G03550	-0.0872255881286344	0.922229448203094	SCAMP4	Secretory carrier membrane protein (SCAMP) family protein
AT1G03560	0.178567219345882	0.244846250743124		Pentatricopeptide repeat (PPR-like) superfamily protein
AT1G03570				
AT1G03590	0.00410412679455948	1.0		Protein phosphatase 2C family protein
AT1G03600	-0.68753381266247	5.20687716622158e-06	PSB27	photosystem II family protein
AT1G03610	-0.89353843228985	3.03800627014927e-10		plant/protein (DUF789)
AT1G03620	1.34786512298049	5.93425287887301e-07		ELMO/CED-12 family protein
AT1G03630	-0.437332036603084	0.113961479692042	POR C	protochlorophyllide oxidoreductase C
AT1G03640				
AT1G03650	0.233999384110042	0.315332104059252		Acyl-CoA N-acyltransferases (NAT) superfamily protein
AT1G03660	-0.223261241555273	0.872540343113647		Ankyrin-repeat containing protein
AT1G03670	0.17351683958267	0.977240716519515		ankyrin repeat family protein
AT1G03680	-0.576312289126556	2.12602065499649e-06	THM1	thioredoxin M-type 1
AT1G03687	0.0785602830984349	0.784226768310551		DTW domain-containing protein
AT1G03700	-0.253508966124449	0.848250058147034		Uncharacterized protein family (UPF0497)
AT1G03710	-0.436984525964617	0.747067119904091		Cystatin/monellin superfamily protein
AT1G03720				Cysteine proteinases superfamily protein
AT1G03730	-0.705424314430429	8.10018517686794e-09		pyrroline-5-carboxylate reductase
AT1G03740	-0.563418376965522	5.5134370009217e-05		Protein kinase superfamily protein
AT1G03743				snoRNA
AT1G03746				snoRNA
AT1G03750	0.0448535605771261	0.881076065382136	SWI2	switch 2
AT1G03760	0.569901087667323	0.00635086284258078		Prefoldin chaperone subunit family protein
AT1G03770	0.487781108658001	0.00210298996788228	RING1B	RING 1B
AT1G03780	1.6465383762144	3.87182377019024e-08	TPX2	targeting protein for XKLP2
AT1G03790	-1.53000378763862	0.472904209302215	SOM	Zinc finger C-x8-C-x5-C-x3-H type family protein
AT1G03800	-0.946164529870525	0.00273385925205406	ERF10	ERF domain protein 10
AT1G03810	-1.09888943204994	0.922229448203094		Nucleic acid-binding%2C OB-fold-like protein
AT1G03820	2.230122180816	1.7459245363073e-12		E6-like protein
AT1G03830	0.399887413454231	0.0207492520466822		guanylate-binding family protein
AT1G03840	0.920838856960991	0.0196573447188595	MGP	C2H2 and C2HC zinc fingers superfamily protein
AT1G03850	1.33815068832796	5.56066093864427e-05	GRXS13	Glutaredoxin family protein
AT1G03860	-0.0173176522764051	0.956661617320296	PHB2	prohibitin 2
AT1G03870	0.00616265739726975	1.0	FLA9	FASCICLIN-like arabinoogalactan 9
AT1G03880	0.824685272014644	0.937070871362924	CRU2	cruciferin 2
AT1G03890	-1.09888943204994	0.922229448203094		RmlC-like cupins superfamily protein
AT1G03900	0.395171813815171	0.0329052040249173	ABCI18	non-intrinsic ABC protein 4
AT1G03905	0.391878428585772	0.209108740541096	ABCI19	P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT1G03910	0.0127043924198948	0.977072990204544		cactus-binding carboxy-terminal%2C cactin
AT1G03920	-0.264525749981978	0.739746672130815		Protein kinase family protein
AT1G03930	-0.0504760269850006	0.853995966615491	ADK1	dual specificity kinase 1
AT1G03935	-0.560154298342505	0.616616809708548		snoRNA
AT1G03940	0.00185431469700231	1.0		HXXXD-type acyl-transferase family protein
AT1G03950	0.0678752090064562	0.723385663202558	VPS2.3	vacuolar protein sorting-associated protein 2.3
AT1G03960	-0.216254507596242	0.1957663584312		Calcium-binding EF hand family protein
AT1G03970	-0.0608260694909105	0.901782081453407	GBF4	G-box binding factor 4
AT1G03980	-0.184672948360511	0.863316357532039	PCS2	phytochelatin synthase 2
AT1G03982	-1.93707396394826	0.848250058147034		PAK-box/P21-Rho-binding family protein
AT1G03987	0.291240384530496	0.922229448203094		
AT1G03990	-1.03940776196048	1.65596066608175e-07		Long-chain fatty alcohol dehydrogenase family protein
AT1G03993				Natural antisense transcript overlaps with AT1G01040
AT1G03997				Natural antisense transcript overlaps with AT1G01050
AT1G04000	-0.167992714992737	0.597532145884397		hypothetical protein
AT1G04003	-1.09888943204994	0.922229448203094		
AT1G04007				Natural antisense transcript overlaps with AT1G01160
